===== TABLE 1 =====
修订日期 | 版本 | 更改条款及内容 | 修订人
20250526 | 1.0 | 值域代码初版 | 裴卓
20250630 | 1.1 | 添加药品耗材服务项目值域 | 裴卓
20250703 | 1.2 | 修正LY.00.251 | 裴卓
20250725 | 1.3 | 新增：(1)LY.00.303 发生区域、(2)LY.00.304 相关因素类别 | 裴卓
20250806 | 1.4 | 删除值域： CV03.00.302 厨房排风设施类别代码表 CV03.00.303 燃料类型代码 CV03.00.115 饮水类别代码表 CV03.00.304 厕所类别代码表 LY.00.217 居住类型 LY.00.218 主要生活来源 LY.00.94 社会活动类型 LY.00.16 护理照顾情况代码 LY.00.15个人健康状况 LY.00.23 结案原因 LY.00.220 进餐评分代码 LY.00.221 梳洗评分代码 LY.00.222 穿衣评分代码 LY.00.223 活动评分代码 LY.00.219 如厕评分代码 LY.00.134中医保健指导代码 LY.00.171检查症状代码 LY.00.191老年人健康状态代码 LY.00.194老年人生活自理代码 LY.00.74 运动频率代码 LY.00.114 乳腺情况代码 LY.00.113 乳头（左）编码 LY.00.112 阴道代码 LY.00.56 罗音情况代码 LY.00.212 脑血管疾病情况代码 LY.00.121 肾脏疾病情况代码 LY.00.145 心脏疾病情况代码 LY.00.157血管疾病情况代码 LY.00.159 眼部疾病情况代码 LY.00.139 危险因素控制情况代码 LY.00.172 健教形式代码 LY.00.177 接收健康教育人员类别代码 LY.00.151 子宫颈临床表现代码 LY.00.185 附件症状代码 LY.00.169 既往史代码 LY.00.189 个人史代码 LY.00.123 孕产史代码 LY.00.115 胎盘娩出代码 LY.00.116 乳腺增生（左）编码 LY.00.118产时并发症 LY.00.35 健康指导情况代码 LY.00.163 出生情况代码 LY.00.199 家族成员所患疾病类别代码表 LY.00.225 母亲妊娠期间患病情况代码 LY.00.128 指导类型代码 LY.00.226 随访月龄代码 LY.00.168 公卫疾病诊断代码 LY.00.227公卫体弱原因类型代码 LY.00.229 体弱儿随访记录表评估代码 LY.00.170 家庭年人均收入代码 LY.00.230 转归类型代码 LY.00.124 诊断依据代码 LY.00.129 地点类型代码 LY.00.175 接生者类型代码 LY.00.130 死亡分类代码 LY.00.22 诊断级别代码 LY.00.141 未治疗原因代码 LY.00.14 其他心脑血管疾病危险因素代码 LY.00.13 并存的相关疾病代码 LY.00.232 高血压症状编码 LY.00.11 病人来源代码 LY.00.34 症状编码 LY.00.32 就业情况代码 LY.00.33 最近一次治疗效果 LY.00.28 危险行为代码 LY.00.25 失访原因 LY.00.27 危险级别编码 LY.00.122 生产劳动及工作编码 LY.00.29 治疗效果编码 LY.00.30 康复措施编码 LY.00.176 肺结核症状代码 LY.00.24 督导人员选择 LY.00.228 停止治疗原因代码 LY.00.43 疾病代码 LY.00.18 病人所属区域名称 LY.00.21 疾病分类代码 LY.00.8 信息类别名称 LY.00.119 事件等级代码 LY.00.224 医疗卫生机构类别代码 LY.00.10 事件信息来源代码 LY.00.150 主要症状代码 LY.00.7 信息类别 LY.00.44 父亲(母亲、兄弟姐妹、子女)患病代码 LY.00.45 饮酒频率代码 LY.00.127 指标数据来源 LY.00.132 随访次数代码 LY.00.136 特殊情况（左）编码 LY.00.137 体格发育评价代码 LY.00.138 外阴代码 LY.00.140 中医健康问答代码 LY.00.142 肿块（右）编码 LY.00.143 腺体（左）编码 LY.00.148 肿块（右）形状编码 LY.00.149 周围组织（左）编码 LY.00.155 新生儿听力筛查代码 LY.00.158 血流分布（左）编码 LY.00.160 边缘特征（左）编码 LY.00.162 病人处理过程代码 LY.00.164 初步诊断异常代码 LY.00.165 初步诊断印象编码 LY.00.167 从事专业类别代码 LY.00.173 导管内癌组织学特性（亚型）编码 LY.00.174 儿童体检年龄代码 LY.00.178 分泌物代码 LY.00.179 接种部位代码 LY.00.180 分泌物检查代码 LY.00.184 康复措施编码 LY.00.186 抗菌类药品分级 LY.00.187 钙化（左）内容编码 LY.00.188 可疑佝偻病体征代码 LY.00.190 口唇情况代码 LY.00.192 巩膜情况代码 LY.00.193 后方回声特征（左）编码 LY.00.195 累及其他组织情况编码 LY.00.196 患者类别编码 LY.00.197 淋巴管侵犯编码 LY.00.131 医疗卫生机构部门代码 LY.00.111 腺体（右）编码 LY.00.9 事件发生场所代码 LY.00.147 新生儿畸形代码 LY.00.213 皮肤编码 LY.00.214 全家每月总收入编码 LY.00.215 认识来源编码 LY.00.216 乳导管扩张（左）编码 LY.00.219 如厕评分 LY.00.251 肿瘤TNM分期代码 | 裴卓
20251021 | 1.5 | 1、LY.00.238 检查部位代码 (1)添加99-其它值域代码 2、LY.00.273 出入库方式 (1)添加07-退货出库值域代码 (2)添加99-其他出库值域代码 | 
20251129 | 1.6 | 1、新增LY.00.305 分娩方式； 2、新增LY.00.306 手术指征； 3、新增LY.00.307 分娩结局 | 

===== TABLE 2 =====
代码 | 名称 | 说明
===== TABLE 176 =====
代码 | 名称 | 说明
01 | 定点医药机构 | 
02 | 中心经办系统 | 
03 | 网上经办系统 | 
04 | APP | 
05 | 一体机 | 
99 | 其他 | 
0301 | 单位网上经办系统 | 
0302 | 个人网上经办系统 | 
414 | 中期妊娠住院引产（满14周未满16周） | 

===== TABLE 177 =====
代码 | 名称 | 说明
4 | 其他 | 
1 | 一级及以下 | 
2 | 二级 | 
3 | 三级 | 
9 | 未定级 | 
500 | 内设医疗机构 | 

===== TABLE 178 =====
代码 | 名称 | 说明
5 | 按病种付费病种 | 
4 | 手术操作 | 
1 | 西医诊断 | 
2 | 中医主病诊断 | 
3 | 中医主证诊断 | 

===== TABLE 179 =====
代码 | 名称 | 说明
10 | 门慢门特病种 | 
11 | 门诊慢性病 | 
12 | 门诊特殊疾病 | 
20 | 按病种结算病种 | 
30 | 日间手术病种 | 
40 | 疾病诊断病种 | 
99 | 其他病种 | 
9913 | 门诊艾滋病病种 | 
9914 | 门诊精神病病种 | 

===== TABLE 180 =====
代码 | 名称 | 说明
1 | 国有 | 
2 | 合作 | 
3 | 合资 | 
4 | 独资 | 
5 | 集体 | 
6 | 私营 | 
7 | 个体工商户 | 
8 | 报关 | 
9 | 其他 | 

===== TABLE 181 =====
代码 | 名称 | 说明
1 | 生产 | 
2 | 配送 | 
3 | 代理 | 
4 | 生产、配送 | 
5 | 生产、代理 | 
6 | 配送、代理 | 
999 | 其他 | 

===== TABLE 182 =====
代码 | 名称 | 说明
1 | 营利性 | 
2 | 非营利性 | 
3 | 其他 | 
6 | 私立 | 
7 | 公立 | 
8 | 国有 | 

===== TABLE 183 =====
代码 | 名称 | 说明
1 | 定点医疗机构 | 
A | 医院 | 
A1 | 综合医院 | 
A100 | 综合医院 | 
A2 | 中医医院 | 
A210 | 中医（综合）医院 | 
A220 | 中医专科医院 | 
A221 | 肛肠医院 | 
A222 | 骨伤医院 | 
A223 | 针炙医院 | 
A224 | 按摩医院 | 
A229 | 其他中医专科医院 | 
A3 | 中西医结合医院 | 
A300 | 中西医结合医院 | 
A4 | 民族医院 | 
A411 | 蒙医院 | 
A412 | 藏医院 | 
A413 | 维医院 | 
A414 | 傣医院 | 
A419 | 其他民族医院 | 
A5 | 专科医院 | 
A511 | 口腔医院 | 
A512 | 眼科医院 | 
A513 | 耳鼻喉科医院 | 
A514 | 肿瘤医院 | 
A515 | 心血管病医院 | 
A516 | 胸科医院 | 
A517 | 血液病医院 | 
A518 | 妇产（科）医院 | 
A519 | 儿童医院 | 
A520 | 精神病医院 | 
A521 | 传染病医院 | 
A522 | 皮肤病医院 | 
A523 | 结核病医院 | 
A524 | 麻风病医院 | 
A525 | 职业病医院 | 
A526 | 骨科医院 | 
A527 | 康复医院 | 
A528 | 整形外科医院 | 
A529 | 美容医院 | 
A539 | 其他专科医院 | 
A6 | 疗养院 | 
A600 | 疗养院 | 
A7 | 护理院（站） | 
A710 | 护理院 | 
A720 | 护理站 | 
B | 社区卫生服务中心(站) | 
B1 | 社区卫生服务中心 | 
B100 | 社区卫生服务中心 | 
B2 | 社区卫生服务站 | 
B200 | 社区卫生服务站 | 
C | 卫生院 | 
C2 | 乡镇卫生院 | 
C210 | 中心卫生院 | 
C220 | 乡卫生院 | 
D | 门诊部、诊所、医务室、村卫生室 | 
D1 | 门诊部 | 
D110 | 综合门诊部 | 
D120 | 中医门诊部 | 
D121 | 中医（综合）门诊部 | 
D122 | 中医专科门诊部 | 
D130 | 中西医结合门诊部 | 
D140 | 民族医门诊部 | 
D150 | 专科门诊部 | 
D151 | 普通专科门诊部 | 
D152 | 口腔门诊部 | 
D153 | 眼科门诊部 | 
D154 | 医疗美容门诊部 | 
D155 | 精神卫生门诊部 | 
D159 | 其他专科门诊部 | 
D2 | 诊所 | 
D211 | 普通诊所 | 
D212 | 中医诊所 | 
D213 | 中西医结合诊所 | 
D214 | 民族医诊所 | 
D215 | 口腔诊所 | 
D216 | 医疗美容诊所 | 
D217 | 精神卫生诊所 | 
D229 | 其他诊所 | 
D3 | 卫生所（室） | 
D300 | 卫生所（室） | 
D4 | 医务室 | 
D400 | 医务室 | 
D5 | 中小学卫生保健所 | 
D500 | 中小学卫生保健所 | 
D6 | 村卫生室 | 
D600 | 村卫生室 | 
E | 急救中心（站） | 
E1 | 急救中心 | 
E100 | 急救中心 | 
E2 | 急救中心站 | 
E200 | 急救中心站 | 
E3 | 急救站 | 
E300 | 急救站 | 
F | 采供血机构 | 
F1 | 血站 | 
F110 | 血液中心 | 
F120 | 中心血站 | 
F130 | 基层血站、中心血库 | 
F2 | 单采血浆站 | 
F200 | 单采血浆站 | 
G | 妇幼保健院（所、站） | 
G1 | 妇幼保健院 | 
G100 | 妇幼保健院 | 
G2 | 妇幼保健所 | 
G200 | 妇幼保健所 | 
G3 | 妇幼保健站 | 
G300 | 妇幼保健站 | 
G4 | 生殖保健中心 | 
G400 | 生殖保健中心 | 
H | 专科疾病防治院（所、站） | 
H1 | 专科疾病防治院 | 
H111 | 传染病防治院 | 
H112 | 结核病防治院 | 
H113 | 职业病防治院 | 
H119 | 其他专科疾病防治院 | 
H2 | 专科疾病防治所（站、中心） | 
H211 | 口腔病防治所（站、中心） | 
H212 | 精神病防治所（站、中心） | 
H213 | 皮肤病防治所（站、中心） | 
H214 | 结核病防治所（站、中心） | 
H215 | 麻风病防治所（站、中心） | 
H216 | 职业病防治所（站、中心） | 
H217 | 寄生虫病防治所（站、中心） | 
H218 | 地方病防治所（站，中心） | 
H219 | 血吸虫病防治所（站、中心） | 
H220 | 药物戒毒所（中心） | 
H229 | 其他专科疾病防治所（站、中心） | 
J | 疾病预防控制中心（防疫站） | 
J1 | 疾病预防控制中心 | 
J100 | 疾病预防控制中心 | 
J2 | 卫生防疫站 | 
J200 | 卫生防疫站 | 
J3 | 卫生防病中心 | 
J300 | 卫生防病中心 | 
J4 | 预防保健中心 | 
J400 | 预防保健中心 | 
K | 卫生监督所（局） | 
K1 | 卫生监督所（局） | 
K100 | 卫生监督所（局） | 
L | 卫生监督检验（监测、检测）所（站） | 
L1 | 卫生（综合）监督检验（监测，检测）所（站） | 
L100 | 卫生（综合）监督检验（监测，检测）所（站） | 
L2 | 环境卫生监督检验（监测、检测）所（站） | 
L200 | 环境卫生监督检验（监测、检测）所（站） | 
L3 | 放射卫生监督检验（监测、检测）所（站） | 
L300 | 放射卫生监督检验（监测、检测）所（站） | 
L4 | 劳动（职业、工业）卫生监督检验（监测、检测）所（站） | 
L400 | 劳动（职业、工业）卫生监督检验（监测、检测）所（站） | 
L5 | 食品卫生监督检验（监测、检测）所（站） | 
L500 | 食品卫生监督检验（监测、检测）所（站） | 
L6 | 学校卫生监督检验（监测、检测）所（站） | 
L600 | 学校卫生监督检验（监测、检测）所（站） | 
L9 | 其他卫生监督检验（监测，检测）所（站） | 
L900 | 其他卫生监督检验（监测，检测）所（站） | 
M | 医学科学研究机构 | 
M1 | 医学科学（研究）院（所） | 
M100 | 医学科学（研究）院（所） | 
M2 | 预防医学研究院（所） | 
M200 | 预防医学研究院（所） | 
M3 | 中医（药）研究院（所） | 
M300 | 中医（药）研究院（所） | 
M4 | 中西医结合研究所 | 
M400 | 中西医结合研究所 | 
M5 | 民族医（药）学研究所 | 
M500 | 民族医（药）学研究所 | 
M6 | 医学专科研究所 | 
M611 | 基础医学研究所 | 
M612 | 病毒学研究所 | 
M613 | 老年医学研究所 | 
M614 | 肿瘤（防治）研究所 | 
M615 | 心血管病研究所 | 
M616 | 血液学研究所 | 
M617 | 整形外科研究所 | 
M618 | 特种卫生研究所 | 
M619 | 放射医学研究所 | 
M620 | 医学生物学研究所 | 
M621 | 生物医学工程研究所 | 
M622 | 实验动物研究所 | 
M623 | 结核病防治研究所 | 
M624 | 皮肤病与性病防治研究所 | 
M625 | 寄生虫病防治研究所 | 
M626 | 地方病防治研究所 | 
M627 | 血吸虫病防治研究所 | 
M628 | 流行病学研究所 | 
M629 | 医学微生物学研究所 | 
M630 | 环境卫生研究所 | 
M631 | 劳动卫生（职业病）研究所 | 
M632 | 营养与食品卫生研究所 | 
M633 | 儿少卫生研究所 | 
M634 | 医学信息研究所 | 
M649 | 其他医学专科研究所 | 
M7 | 药学研究所 | 
M700 | 药学研究所 | 
N | 医学教育机构 | 
N1 | 医学普通高中等学校 | 
N110 | 医学普通高等学校 | 
N111 | 医学院 | 
N112 | 中医（药）学院 | 
N113 | 民族医（药）学院 | 
N119 | 其他医学普通高等学校 | 
N120 | 医学普通中等专业学校 | 
N121 | 卫生学校 | 
N122 | 中医（药）学校 | 
N123 | 民族医（药）学校 | 
N124 | 护士学校 | 
N129 | 其他医学普通中等专业学校 | 
N2 | 医学成人学校 | 
N210 | 医学成人高等学校 | 
N211 | 职工医学院 | 
N212 | 卫生管理干部学院 | 
N219 | 其他医学成人高等学校 | 
N220 | 医学成人中等学校 | 
N221 | 卫生职业（工）中等专业学校 | 
N222 | 中医（药）职业中等专业学校 | 
N223 | 卫生进修学校 | 
N229 | 其他医学成人中等学校 | 
N3 | 医学在职培训机构 | 
N300 | 医学在职培训机构 | 
O | 健康教育所（站、中心） | 
O1 | 健康教育所 | 
O100 | 健康教育所 | 
O2 | 健康教育站（中心） | 
O200 | 健康教育站（中心） | 
P | 其他卫生机构 | 
P1 | 临床检验中心（所、站） | 
P110 | 临床检验中心 | 
P120 | 临床检验所（站） | 
P2 | 卫生新闻出版杜 | 
P210 | 卫生图书出版社 | 
P220 | 卫生报纸出版社 | 
P230 | 卫生杂志社 | 
P290 | 其他卫生新闻出版社 | 
P9 | 其他卫生事业机构 | 
P911 | 精神病收容所 | 
P912 | 麻风村 | 
P913 | 卫生消毒站 | 
P914 | 乡防保组 | 
P915 | 农村改水中心 | 
P916 | 计划生育技术服务中心（站） | 
P917 | 卫生机关服务中心 | 
P918 | 卫生统计信息中心 | 
P919 | 医学考试中心 | 
P920 | 卫生人才交流中心 | 
P921 | 医学科技交流中心 | 
P939 | 其他 | 
Q | 卫生社会团体 | 
Q1 | 红十字会 | 
Q100 | 红十字会 | 
Q2 | 医学会 | 
Q200 | 医学会 | 
Q3 | 卫生协会 | 
Q300 | 卫生协会 | 
Q311 | 输血协会 | 
Q312 | 医师协会 | 
Q339 | 其他卫生协会 | 
Q9 | 其他卫生社会团体 | 
Q900 | 其他卫生社会团体 | 

===== TABLE 184 =====
代码 | 名称 | 说明
1 | 临床 | 
2 | 中医 | 
3 | 口腔 | 
4 | 公共卫生 | 

===== TABLE 185 =====
代码 | 名称 | 说明
1 | 药学 | 
2 | 中药学 | 
3 | 药学与中药学 | 
4 | 其他 | 

===== TABLE 186 =====
代码 | 名称 | 说明
11 | 内科专业 | 
12 | 外科专业 | 
13 | 妇产科专业 | 
14 | 儿科专业 | 
15 | 眼耳鼻咽喉专科 | 
16 | 皮肤科与性病科专业 | 
17 | 精神卫生专业 | 
18 | 职业病专业 | 
19 | 医学影像学和放射治疗专业 | 
20 | 医学检验、病理专业 | 
21 | 全科医学专业 | 
22 | 急救医学专业 | 
23 | 康复医学专业 | 
24 | 预防医学专业 | 
25 | 特种医学与军事医学专业 | 
26 | 计划生育技术服务专业 | 
28 | 重症医学科 | 
31 | 口腔科专业 | 
41 | 公共卫生类别专业 | 
51 | 中医专业 | 
52 | 中西医结合专业 | 
53 | 蒙医专业 | 
54 | 藏医专业 | 
55 | 维医专业 | 
56 | 傣医专业 | 
57 | 朝医专业 | 
58 | 壮医专业 | 
59 | 省级卫生行政部门规定的其他专业 | 

===== TABLE 187 =====
代码 | 名称 | 说明
1 | 经营零售 | 
2 | 经营批发 | 
3 | 使用（卫生职称药师） | 
4 | 生产 | 

===== TABLE 188 =====
代码 | 名称 | 说明
23 | 准新生儿社保卡 | 
990201 | 医学出生证明 | 
990102 | 扶贫人口编码 | 
01 | 居民身份证（户口簿） | 
02 | 中国人民解放军军官证 | 
03 | 中国人民武装警察警官证 | 
04 | 香港特区护照/港澳居民来往内地通行证 | 
05 | 澳门特区护照/港澳居民来往内地通行证 | 
06 | 台湾居民来往大陆通行证 | 
07 | 外国人永久居留证 | 
08 | 外国人护照 | 
09 | 残疾人证 | 
10 | 军烈属证明 | 
11 | 外国人就业证 | 
12 | 外国专家证 | 
13 | 外国人常驻记者证 | 
14 | 台港澳人员就业证 | 
15 | 回国（来华）定居专家证 | 
16 | 中国护照 | 
17 | 港澳台居民居住证 | 
90 | 社会保障卡 | 
99 | 其他身份证件 | 

===== TABLE 189 =====
代码 | 名称 | 说明
1 | 现金 | 
2 | 支付宝 | 
3 | 微信 | 
4 | 银联 | 
9 | 其他 | 

===== TABLE 190 =====
代码 | 名称 | 说明
01 | 按项目结算 | 
02 | 按定额结算 | 
204 | 按单病种结算（二倍定额） | 
1001 | 单开项目结算（出血热、艾滋病、结核病） | 
1002 | 艾滋病按项目结算 | 
1003 | 结核病按项目结算 | 
2003 | 按定额结算（二倍定额） | 
2004 | 按定额结算（三倍定额） | 
2005 | 按专科定额结算 | 
2006 | 按专科定额结算（二倍定额） | 
2007 | 按专科定额结算（三倍定额） | 
2008 | 按专科无定额结算 | 
9001 | 新冠结算 | 
9002 | 按床日结算 | 

===== TABLE 191 =====
代码 | 名称 | 说明
1 | 按项目 | 
2 | 单病种 | 
3 | 按床日 | 
4 | 按人头 | 
5 | 中医优势病种 | 
6 | 按次均限额结算 | 
8 | 月定额结算 | 
9 | 其他 | 
16 | 门诊APG | 
40 | Drg支付方式 | 
50 | Dip支付方式 | 
60 | APG支付方式 | 
101 | 成居生育结算 | 
102 | 儿童三类疾病结算 | 
103 | 居民两病结算 | 
104 | 国家谈判药结算 | 
105 | 新型冠状病毒核酸检测结算 | 
106 | 意外伤害结算 | 
107 | 小儿推拿和针灸 | 
108 | 最高限价 | 
109 | 早诊早治 | 
110 | 免费用药 | 
111 | 门诊乙类慢性病 | 
201 | 多肿瘤标志物检测 | 
202 | 脑瘫孤独症 | 
203 | 日间手术 | 
204 | 尿毒症血液透析和组织器官移植 | 
301 | 癌症舒缓床日定额 | 
901 | 康复病组清算 | 
902 | 日间病床结算 | 
903 | 总额预付结算 | 
904 | 定额后付结算 | 
905 | 预付结算 | 
907 | 限额支付结算 | 
908 | 按病种分值 | 
909 | 按期间定额 | 
915 | 次均定额结算 | 
991 | 单开项目结算（出血热、艾滋病、结核病） | 
992 | 新冠结算 | 
994 | 按定额结算（二倍定额） | 
996 | 按专科定额结算 | 
997 | 按专科定额结算（二倍定额） | 
999 | 按专科无定额结算 | 

===== TABLE 192 =====
代码 | 名称 | 说明
1 | 医疗费用 | 
2 | 预留金费用 | 
3 | 共济费用 | 
6 | 市内省内共济费用 | 

===== TABLE 193 =====
代码 | 名称 | 说明
01 | 一般报销 | 
02 | 定点无卡就医 | 
03 | 异地就诊 | 
04 | 急救抢救 | 
05 | 异地转诊转院 | 
06 | 医疗救助补报销 | 
07 | 院前检查报销 | 
08 | 年度内二次报销 | 
09 | 零星二次补差 | 
10 | 零星二次批量补差 | 
6 | 跨险种结算出院 | 
99 | 其他 | 
9901 | 临时外出 | 
9919 | 自行就医 | 
9921 | 转诊 | 
9922 | 市内住院 | 
9927 | 急诊转住院不收起付线 | 
9957 | 跨省双通道药品报销 | 
9960 | 医疗照顾人员补报销 | 
9961 | 特殊困难人员医疗补助 | 
9962 | 社会化管理的建国前老工人补报销 | 
9963 | 补充医疗救助上半年报销 | 
9964 | 补充医疗救助下半年报销 | 
9965 | 支出型困难家庭救助补报销 | 
9966 | 视同转院 | 
9967 | 外配处方 | 
9970 | 起付线减半 | 
9971 | 出院待结算期间就医 | 
9972 | 在职转退补差 | 
9973 | 公疗补助补差 | 
9974 | 精神病住院按床日 | 

===== TABLE 194 =====
代码 | 名称 | 说明
10 | 托幼机构 | 
11 | 托儿所 | 
12 | 幼儿园 | 
20 | 中小学 | 
21 | 小学 | 
22 | 初中 | 
23 | 普通高中 | 
30 | 中等职业学校 | 
40 | 高等学校 | 
800 | 特殊教育学校 | 
801 | 普通中等学校 | 
802 | 普通中等专业学校 | 
803 | 普通艺术学校 | 
804 | 普通中等师范学校 | 
805 | 技工学校 | 
806 | 普通中学 | 
807 | 普通初中 | 
808 | 职业高中 | 
809 | 工读学校 | 
810 | 普通高等学校 | 
991 | 大中专院校 | 
50 | 综合类学 | 
99 | 其它 | 

===== TABLE 195 =====
代码 | 名称 | 说明
1 | 公办 | 
2 | 民办 | 
3 | 部属 | 
4 | 省属 | 

===== TABLE 196 =====
代码 | 名称 | 说明
1 | 中心报销 | 
2 | 联网结算 | 
3 | 补充报销 | 
4 | 委托报销 | 
5 | 退费报销 | 
6 | 处方流转 | 

===== TABLE 197 =====
代码 | 名称 | 说明
1 | 国内 | 
2 | 进口 | 

===== TABLE 198 =====
代码 | 名称 | 说明
01 | 计算机X 线断层摄影 | CT
02 | 核磁共振成像 | MR
03 | 数字减影血管造影 | DSA
04 | 普通X 光摄影 | X-Ray
05 | 特殊X 光摄影 | X-Ray
06 | 超声检查 | US
07 | 病理检查 | Microsopy
08 | 內镜检查 | ES
09 | 核医学检查 | NM
10 | 其他检查 | OT

===== TABLE 199 =====
代码 | 名称 | 说明
AU | 音频 | 
BI | 生物磁场成像 | 
CD | 彩色多普勒 | 
CR | 计算机放射成像 | 
CT | 计算机断层摄影 | 
DD | 双多普勒超声 | 
DG | 玻璃透视成像(一种透过一片玻璃进行观察和描绘对象的工具) | 
DX | 数字X光 | 
ECG | 电子心电图 | 
ES | 内窥镜 | 
EPS | 心脏电生理学 | 
GM | 普通显微镜 | 
HC | 硬拷贝 | 
HD | 血液动力波形 | 
IO | 口腔内部放射图像 | 
IVUS | 血管内部超声 | 
LS | 激光表面扫描 | 
MA | 磁共振血管造影 | 
MS | 磁共振波谱 | 
MG | 乳房X光成像 | 
MR | 磁共振 | 
NM | 核医学 | 
OT | 其他 | 
PX | 全景X光 | 
PR | 呈现状态 | 
PT | 正电子发射断层摄影 | 
RG | 放射成像(传统胶片/显示屏) | 
RF | 无线荧光透视 | 
RTIMAGE | 放射治疗剂量 | 
RTSTRUCT | 放射治疗结构装置 | 
RTPLAN | 放射治疗计划 | 
RTRECORD | 放射性同位素指示剂治疗记录 | 
SM | 幻灯片显微镜 | 
SR | 结构化报告 | 
ST | 单光子发射计算机断层摄影 | 
TG | 温度记录(红外照相机测量身体表面温度变化的诊断技术，产生图像显示异常生长组织的位置) | 
US | 超声 | 
XA | X光血管造影 | 
XC | 摄影机外部摄影 | 

===== TABLE 200 =====
代码 | 名称 | 说明
1 | 护理 | 国家最小集
2 | 饮食 | 国家最小集
16 | 治疗(收费) | 国家最小集
3 | 治疗(处置) | 国家最小集
4 | 手术 | 国家最小集
MZ | 麻醉 | 国家最小集
5 | 检验 | 国家最小集
6 | 临床检查 | 国家最小集
7 | 转移 | 国家最小集
8 | 医嘱套 | 国家最小集
10 | 普通费用 | 国家最小集
11 | 消耗材料 | 国家最小集
13 | HIDE | 国家最小集
FS | 放射 | 国家最小集
HYX | 核医学 | 国家最小集
ZLFL | 肿瘤放疗 | 国家最小集
XYTX | 血液透析 | 国家最小集
9 | 口腔 | 国家最小集
12 | 收费处费用 | 国家最小集
15 | 无费用 | 国家最小集
TJ | 体检 | 国家最小集
HQWZ | 后勤物资 | 国家最小集
BJFHC | 不计费耗材 | 国家最小集
17 | 材料(纯自费) | 国家最小集
C01 | 西药 | 国家最小集
C02 | 中成药 | 国家最小集
C03 | 中药饮片 | 国家最小集
C04 | 研究型病房 | 国家最小集

===== TABLE 201 =====
代码 | 名称 | 说明
1010 | 护理常规 | 国家最小集
1020 | 临床观察 | 国家最小集
1040 | 体位 | 国家最小集
1050 | 特护 | 国家最小集
2010 | 饮食 | 国家最小集
3010 | 通科治疗 | 国家最小集
3020 | 换药 | 国家最小集
3030 | 穿刺 | 国家最小集
3040 | 封闭 | 国家最小集
3050 | 尸体处理 | 国家最小集
3060 | 眼科治疗 | 国家最小集
3070 | 耳鼻喉治疗 | 国家最小集
3080 | 妇科治疗 | 国家最小集
3090 | 皮科治疗 | 国家最小集
3100 | 精神治疗 | 国家最小集
3110 | 激光治疗 | 国家最小集
3120 | 泌尿治疗 | 国家最小集
3130 | 中医治疗 | 国家最小集
3140 | 门诊常规输液 | 国家最小集
3150 | 家庭病床 | 国家最小集
3160 | 理疗康复 | 国家最小集
3170 | 心电监护 | 国家最小集
3180 | 呼吸机 | 国家最小集
3190 | 氧气吸入 | 国家最小集
4010 | 手术 | 国家最小集
4030 | 介入手术 | 国家最小集
4040 | 心内介入手术 | 国家最小集
5010 | 麻醉 | 国家最小集
6010 | 临检室 | 国家最小集
6020 | 国际医疗部检验 | 国家最小集
6030 | 急诊临检 | 国家最小集
6040 | 病房临检 | 国家最小集
6050 | 生化 | 国家最小集
6060 | 微生物 | 国家最小集
6070 | 热带病 | 国家最小集
6080 | 放免 | 国家最小集
6090 | 血液配型 | 国家最小集
6100 | 心内实验 | 国家最小集
6110 | 呼吸实验 | 国家最小集
6120 | 血液 | 国家最小集
6130 | 血清 | 国家最小集
6140 | 儿科化验 | 国家最小集
6150 | 感染实验T | 国家最小集
6160 | 内分泌实验T | 国家最小集
6170 | 血液实验 | 国家最小集
6180 | 自免室 | 国家最小集
6190 | 药剂科实验T | 国家最小集
6200 | 肝病中心 | 国家最小集
6210 | 肾内实验T | 国家最小集
6220 | 血库 | 国家最小集
6230 | 神内实验T | 国家最小集
6240 | 耳鼻喉实验 | 国家最小集
6250 | 妇科实验 | 国家最小集
PATHOLOGY | 病理 | 国家最小集
7010 | 血费 | 国家最小集
8010 | 会诊 | 国家最小集
8020 | 转科 | 国家最小集
8030 | 出院 | 国家最小集
9010 | 临床医嘱套 | 国家最小集
9020 | 费用医嘱套 | 国家最小集
10010 | 床位费 | 国家最小集
10020 | 诊疗费 | 国家最小集
10030 | 挂号费 | 国家最小集
10040 | 陪住费 | 国家最小集
10050 | 取暖费 | 国家最小集
10060 | 救护车 | 国家最小集
11010 | 一次性材料 | 国家最小集
11020 | 消耗材料 | 国家最小集
11030 | 卫生材料 | 国家最小集
11040 | 小型器械 | 国家最小集
11050 | 化学试剂 | 国家最小集
11060 | 直发 | 国家最小集
13010 | HIDE | 国家最小集
17010 | 通科检查 | 国家最小集
17020 | 红外线检查 | 国家最小集
17030 | 泌尿检查 | 国家最小集
17040 | 眼科检查 | 国家最小集
17060 | 妇科检查 | 国家最小集
17070 | 肺功能 | 国家最小集
17080 | 超声波检查 | 国家最小集
17090 | 超声心动图 | 国家最小集
17100 | 运动试验 | 国家最小集
17110 | 倾斜实验 | 国家最小集
17120 | 动态心电图 | 国家最小集
17130 | 遥测心电图 | 国家最小集
17140 | 心电图 | 国家最小集
17150 | 脑电图 | 国家最小集
17160 | 肌电图 | 国家最小集
17170 | 活检 | 国家最小集
17180 | 内镜 | 国家最小集
17190 | 精神检查 | 国家最小集
17200 | 骨密度 | 国家最小集
